A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,system:index,month,year,countryCode
0.0015378700499807767,-0.0629911572472126,-0.16000000000000003,-0.14173010380622836,-0.05536332179930796,0.008858131487889272,0.13016532103037293,0.16633602460592078,0.09356401384083046,0.03844675124951941,0.14173010380622836,-0.04822760476739715,-0.09356401384083046,-0.14769703960015382,0.09842368319876971,-0.041584006151480196,0.05911572472126105,-0.05536332179930796,-0.041584006151480196,-0.019930795847750864,0.14173010380622836,0.2288965782391388,-0.044844290657439445,0.1929104190695886,-0.15378700499807765,-0.2288965782391388,0.041584006151480196,-0.17279507881584008,0.09842368319876971,-0.05536332179930796,-0.12456747404844293,0.3839138792772011,0.06698961937716265,-0.03543252595155709,-0.07535563244905807,0.002214532871972318,0.15378700499807765,5.536332179930795E-4,0.012056901191849288,0.017777777777777778,0.044844290657439445,-0.3278123798539023,0.14173010380622836,0.05911572472126105,-0.041584006151480196,0.1085121107266436,-0.14769703960015382,0.022206843521722412,-0.07111111111111111,0.03254133025759323,-0.022206843521722412,0.09356401384083046,-0.17279507881584008,0.003014225297962322,-0.008858131487889272,-0.14173010380622836,-0.08882737408688965,0.05911572472126105,-0.029773164167627833,-0.010396001537870049,0.10340638216070744,-0.2519646289888504,0.07972318339100345,0.2519646289888504,1699,7,2022,PT
0.15378700499807765,-0.041584006151480196,-0.10340638216070744,0.07972318339100345,0.1085121107266436,0.13016532103037293,0.186082276047674,0.15378700499807765,0.2069357939254133,-0.06698961937716265,-0.03543252595155709,-0.16633602460592078,-0.24415224913494812,-0.010396001537870049,0.11374086889657825,0.07535563244905807,-0.07972318339100345,0.08421376393694734,-0.08421376393694734,0.11374086889657825,-0.03543252595155709,-0.0629911572472126,0.17937716262975778,0.08421376393694734,0.07535563244905807,0.13588619761630144,-0.05173394848135333,0.05173394848135333,0.39369473279507883,0.11374086889657825,0.1085121107266436,-0.05536332179930796,0.19986159169550174,0.09842368319876971,-0.1085121107266436,-0.0629911572472126,-0.08882737408688965,0.03844675124951941,-0.12456747404844293,0.2288965782391388,0.21413302575932336,-0.10340638216070744,0.14769703960015382,-0.11374086889657825,-0.007443291041906958,0.16633602460592078,-0.09356401384083046,-0.10340638216070744,-0.044844290657439445,-0.012056901191849288,-0.1085121107266436,0.07535563244905807,-0.003014225297962322,-0.06698961937716265,-0.010396001537870049,-0.14769703960015382,0.05173394848135333,-0.03844675124951941,-0.024605920799692427,-0.16000000000000003,0.2288965782391388,-0.041584006151480196,0.05536332179930796,-0.11909265667051133,1700,2,2022,PT
0.05911572472126105,-0.15378700499807765,-0.14769703960015382,0.11909265667051133,0.044844290657439445,0.0629911572472126,0.16633602460592078,0.2364628988850442,0.24415224913494812,-0.03844675124951941,-0.024605920799692427,-0.08421376393694734,-0.2364628988850442,0.01574778931180315,0.09842368319876971,-0.019930795847750864,-0.07972318339100345,0.0271280276816609,-0.09842368319876971,0.1929104190695886,0.029773164167627833,-0.010396001537870049,0.16000000000000003,0.1085121107266436,-2.4605920799692423E-4,0.16633602460592078,-0.04822760476739715,-0.0271280276816609,0.3553094963475586,0.07972318339100345,-0.010396001537870049,0.09356401384083046,0.10340638216070744,0.14173010380622836,-0.08421376393694734,0.003014225297962322,-0.010396001537870049,0.010396001537870049,-0.09356401384083046,0.186082276047674,0.1929104190695886,-0.13588619761630144,0.19986159169550174,-0.08421376393694734,-0.04822760476739715,0.17279507881584008,-0.15378700499807765,-0.05173394848135333,0.017777777777777778,0.022206843521722412,-0.14173010380622836,0.16000000000000003,-0.0271280276816609,0.024605920799692427,0.05173394848135333,-0.2364628988850442,0.024605920799692427,0.06698961937716265,-0.041584006151480196,-0.10340638216070744,0.22145328719723184,-0.16000000000000003,0.0629911572472126,-0.044844290657439445,1701,1,2022,PT
0.017777777777777778,-0.06698961937716265,-0.17937716262975778,-0.11374086889657825,-0.041584006151480196,-0.019930795847750864,0.10340638216070744,0.16000000000000003,0.13588619761630144,0.01574778931180315,0.10340638216070744,-0.04822760476739715,-0.09842368319876971,-0.14769703960015382,0.07972318339100345,-0.022206843521722412,0.03254133025759323,-0.04822760476739715,-0.0629911572472126,0.004982698961937716,0.11374086889657825,0.22145328719723184,-0.006151480199923107,0.21413302575932336,-0.17279507881584008,-0.186082276047674,0.04822760476739715,-0.2069357939254133,0.10340638216070744,-0.022206843521722412,-0.13588619761630144,0.37425605536332185,0.07972318339100345,-0.007443291041906958,-0.08421376393694734,-0.008858131487889272,0.16633602460592078,0.019930795847750864,-0.03844675124951941,0.04822760476739715,0.07972318339100345,-0.3014225297962323,0.15378700499807765,0.05173394848135333,-0.024605920799692427,0.16000000000000003,-0.14769703960015382,0.0271280276816609,-0.03543252595155709,0.003936947327950788,-0.05173394848135333,0.07535563244905807,-0.16633602460592078,-0.008858131487889272,0.007443291041906958,-0.17937716262975778,-0.07111111111111111,0.07535563244905807,-0.04822760476739715,-0.044844290657439445,0.08882737408688965,-0.2519646289888504,0.06698961937716265,0.2599000384467512,1702,8,2022,PT
0.05173394848135333,-0.16633602460592078,-0.13016532103037293,0.05911572472126105,0.024605920799692427,0.07111111111111111,0.1929104190695886,0.2069357939254133,0.16000000000000003,-0.0271280276816609,0.03844675124951941,-0.11374086889657825,-0.24415224913494812,-0.09842368319876971,0.07111111111111111,-0.024605920799692427,-0.010396001537870049,0.041584006151480196,-0.09842368319876971,0.09356401384083046,0.07972318339100345,0.06698961937716265,0.09842368319876971,0.16000000000000003,-0.04822760476739715,0.044844290657439445,0.03844675124951941,-0.05911572472126105,0.3278123798539023,0.041584006151480196,-0.010396001537870049,0.1929104190695886,0.14173010380622836,0.0629911572472126,-0.08421376393694734,-0.003936947327950788,0.01384083044982699,-0.03254133025759323,-0.11374086889657825,0.2069357939254133,0.16633602460592078,-0.2679584775086506,0.16633602460592078,-0.03543252595155709,-0.022206843521722412,0.1929104190695886,-0.16000000000000003,-0.008858131487889272,-0.024605920799692427,0.03254133025759323,-0.11909265667051133,0.19986159169550174,-0.14769703960015382,-0.044844290657439445,0.01384083044982699,-0.2761399461745483,0.008858131487889272,0.0629911572472126,-0.03543252595155709,-0.05536332179930796,0.16633602460592078,-0.2069357939254133,0.05173394848135333,0.06698961937716265,1703,11,2022,PT
0.041584006151480196,-0.11374086889657825,-0.16000000000000003,0.13016532103037293,0.07535563244905807,-0.03254133025759323,0.16633602460592078,0.2069357939254133,0.28444444444444444,-0.0629911572472126,-0.04822760476739715,-0.10340638216070744,-0.2519646289888504,0.01384083044982699,0.09842368319876971,-0.012056901191849288,-0.05173394848135333,0.03254133025759323,-0.11909265667051133,0.2069357939254133,0.019930795847750864,0.029773164167627833,0.12456747404844293,0.14173010380622836,0.003014225297962322,0.11909265667051133,-0.07111111111111111,-0.11374086889657825,0.33685505574778934,0.07535563244905807,-0.05536332179930796,0.09842368319876971,0.09356401384083046,0.186082276047674,-0.04822760476739715,-0.029773164167627833,-0.04822760476739715,0.05911572472126105,-0.14769703960015382,0.12456747404844293,0.16000000000000003,-0.07972318339100345,0.186082276047674,-0.07535563244905807,-0.08421376393694734,0.19986159169550174,-0.13016532103037293,-0.06698961937716265,0.024605920799692427,-0.004982698961937716,-0.11374086889657825,0.13016532103037293,-0.017777777777777778,0.04822760476739715,0.08421376393694734,-0.22145328719723184,0.03254133025759323,0.05173394848135333,-0.07535563244905807,-0.11374086889657825,0.21413302575932336,-0.17937716262975778,0.0271280276816609,-0.08421376393694734,1704,10,2022,PT
0.022206843521722412,-0.05173394848135333,-0.16000000000000003,-0.14173010380622836,-0.04822760476739715,0.008858131487889272,0.13588619761630144,0.16633602460592078,0.08421376393694734,0.03254133025759323,0.14173010380622836,-0.017777777777777778,-0.09356401384083046,-0.15378700499807765,0.09842368319876971,-0.03543252595155709,0.07111111111111111,-0.06698961937716265,-0.041584006151480196,-0.0271280276816609,0.13588619761630144,0.1929104190695886,-0.044844290657439445,0.17279507881584008,-0.12456747404844293,-0.2288965782391388,0.04822760476739715,-0.17937716262975778,0.09842368319876971,-0.0271280276816609,-0.14769703960015382,0.39369473279507883,0.044844290657439445,-0.029773164167627833,-0.09356401384083046,0.01574778931180315,0.17937716262975778,0.003014225297962322,0.019930795847750864,0.01384083044982699,0.04822760476739715,-0.33685505574778934,0.14769703960015382,0.05173394848135333,-0.05173394848135333,0.11374086889657825,-0.16633602460592078,0.044844290657439445,-0.07535563244905807,0.017777777777777778,-0.010396001537870049,0.09356401384083046,-0.16000000000000003,0.006151480199923107,-0.003014225297962322,-0.11909265667051133,-0.09356401384083046,0.05536332179930796,-0.019930795847750864,-0.044844290657439445,0.11909265667051133,-0.2364628988850442,0.07111111111111111,0.2679584775086506,1705,4,2022,PT
0.13016532103037293,-0.07535563244905807,-0.08882737408688965,0.07111111111111111,0.019930795847750864,0.10340638216070744,0.17937716262975778,0.17279507881584008,0.13588619761630144,-0.041584006151480196,0.04822760476739715,-0.11374086889657825,-0.24415224913494812,-0.07972318339100345,0.11374086889657825,0.041584006151480196,-0.08882737408688965,0.11374086889657825,-0.14173010380622836,0.07972318339100345,0.002214532871972318,0.03543252595155709,0.13016532103037293,0.11374086889657825,0.0271280276816609,0.09356401384083046,0.007443291041906958,0.1085121107266436,0.3553094963475586,0.13016532103037293,0.16000000000000003,0.024605920799692427,0.22145328719723184,0.05536332179930796,-0.14769703960015382,-0.003936947327950788,0.007443291041906958,0.019930795847750864,-0.12456747404844293,0.2679584775086506,0.24415224913494812,-0.2679584775086506,0.16000000000000003,-0.11374086889657825,0.024605920799692427,0.13588619761630144,-0.044844290657439445,-0.05911572472126105,-0.029773164167627833,0.041584006151480196,-0.09842368319876971,0.09842368319876971,-0.022206843521722412,-0.08882737408688965,-0.03844675124951941,-0.2364628988850442,0.03254133025759323,-0.04822760476739715,-0.044844290657439445,-0.11909265667051133,0.16000000000000003,-0.06698961937716265,0.1085121107266436,0.012056901191849288,1706,2,2022,PT
0.017777777777777778,-0.07111111111111111,-0.17937716262975778,-0.1085121107266436,-0.029773164167627833,-0.017777777777777778,0.1085121107266436,0.16633602460592078,0.14173010380622836,0.019930795847750864,0.10340638216070744,-0.04822760476739715,-0.10340638216070744,-0.14173010380622836,0.07972318339100345,-0.022206843521722412,0.0271280276816609,-0.03844675124951941,-0.0629911572472126,-0.004982698961937716,0.11374086889657825,0.2069357939254133,-0.019930795847750864,0.22145328719723184,-0.17279507881584008,-0.1929104190695886,0.05173394848135333,-0.19986159169550174,0.11909265667051133,-0.03254133025759323,-0.14173010380622836,0.37425605536332185,0.07535563244905807,-0.012056901191849288,-0.07972318339100345,-0.003014225297962322,0.16000000000000003,0.012056901191849288,-0.041584006151480196,0.05911572472126105,0.07535563244905807,-0.3014225297962323,0.15378700499807765,0.04822760476739715,-0.024605920799692427,0.15378700499807765,-0.15378700499807765,0.024605920799692427,-0.041584006151480196,0.003936947327950788,-0.05536332179930796,0.08421376393694734,-0.17279507881584008,-0.008858131487889272,0.007443291041906958,-0.17937716262975778,-0.07972318339100345,0.07535563244905807,-0.041584006151480196,-0.03844675124951941,0.08421376393694734,-0.2519646289888504,0.07111111111111111,0.2599000384467512,1707,4,2022,PT
0.05173394848135333,-0.16633602460592078,-0.13016532103037293,0.05911572472126105,0.024605920799692427,0.07111111111111111,0.1929104190695886,0.2069357939254133,0.16000000000000003,-0.0271280276816609,0.03844675124951941,-0.11374086889657825,-0.24415224913494812,-0.09842368319876971,0.07111111111111111,-0.024605920799692427,-0.010396001537870049,0.041584006151480196,-0.09842368319876971,0.09356401384083046,0.07972318339100345,0.06698961937716265,0.09842368319876971,0.16000000000000003,-0.04822760476739715,0.044844290657439445,0.03844675124951941,-0.05911572472126105,0.3278123798539023,0.041584006151480196,-0.010396001537870049,0.1929104190695886,0.14173010380622836,0.0629911572472126,-0.08421376393694734,-0.003936947327950788,0.01384083044982699,-0.03254133025759323,-0.11374086889657825,0.2069357939254133,0.16633602460592078,-0.2679584775086506,0.16633602460592078,-0.03543252595155709,-0.022206843521722412,0.1929104190695886,-0.16000000000000003,-0.008858131487889272,-0.024605920799692427,0.03254133025759323,-0.11909265667051133,0.19986159169550174,-0.14769703960015382,-0.044844290657439445,0.01384083044982699,-0.2761399461745483,0.008858131487889272,0.0629911572472126,-0.03543252595155709,-0.05536332179930796,0.16633602460592078,-0.2069357939254133,0.05173394848135333,0.06698961937716265,1708,7,2022,PT
0.008858131487889272,-0.0629911572472126,-0.16633602460592078,-0.13016532103037293,-0.041584006151480196,-0.004982698961937716,0.13016532103037293,0.17279507881584008,0.08882737408688965,0.0271280276816609,0.14173010380622836,-0.04822760476739715,-0.09356401384083046,-0.14173010380622836,0.08882737408688965,-0.03844675124951941,0.0629911572472126,-0.0629911572472126,-0.044844290657439445,-0.022206843521722412,0.13016532103037293,0.2069357939254133,-0.03254133025759323,0.1929104190695886,-0.15378700499807765,-0.22145328719723184,0.04822760476739715,-0.17279507881584008,0.09356401384083046,-0.03844675124951941,-0.14173010380622836,0.37425605536332185,0.07111111111111111,-0.0271280276816609,-0.07972318339100345,-0.006151480199923107,0.17279507881584008,-0.003936947327950788,0.0015378700499807767,0.022206843521722412,0.04822760476739715,-0.3278123798539023,0.15378700499807765,0.05911572472126105,-0.044844290657439445,0.13016532103037293,-0.14769703960015382,0.0271280276816609,-0.06698961937716265,0.024605920799692427,-0.0271280276816609,0.08421376393694734,-0.16633602460592078,-0.0015378700499807767,-0.003936947327950788,-0.14173010380622836,-0.09842368319876971,0.06698961937716265,-0.0271280276816609,-0.024605920799692427,0.09842368319876971,-0.2519646289888504,0.07972318339100345,0.2599000384467512,1709,10,2022,PT
0.022206843521722412,-0.05173394848135333,-0.16000000000000003,-0.14173010380622836,-0.04822760476739715,0.008858131487889272,0.13588619761630144,0.16633602460592078,0.08421376393694734,0.03254133025759323,0.14173010380622836,-0.017777777777777778,-0.09356401384083046,-0.15378700499807765,0.09842368319876971,-0.03543252595155709,0.07111111111111111,-0.06698961937716265,-0.041584006151480196,-0.0271280276816609,0.13588619761630144,0.1929104190695886,-0.044844290657439445,0.17279507881584008,-0.12456747404844293,-0.2288965782391388,0.04822760476739715,-0.17937716262975778,0.09842368319876971,-0.0271280276816609,-0.14769703960015382,0.39369473279507883,0.044844290657439445,-0.029773164167627833,-0.09356401384083046,0.01574778931180315,0.17937716262975778,0.003014225297962322,0.019930795847750864,0.01384083044982699,0.04822760476739715,-0.33685505574778934,0.14769703960015382,0.05173394848135333,-0.05173394848135333,0.11374086889657825,-0.16633602460592078,0.044844290657439445,-0.07535563244905807,0.017777777777777778,-0.010396001537870049,0.09356401384083046,-0.16000000000000003,0.006151480199923107,-0.003014225297962322,-0.11909265667051133,-0.09356401384083046,0.05536332179930796,-0.019930795847750864,-0.044844290657439445,0.11909265667051133,-0.2364628988850442,0.07111111111111111,0.2679584775086506,1710,5,2022,PT
